인허가일자,상태코드,폐업일자,사업장명,구명,동명
20030227,2,20140120,크라운베이커리,송파구,풍납동
19991015,2,20101208,케익하우스 몽마,종로구,효제동
19991106,2,20091218,아카데미베이글,종로구,혜화동
19991123,2,20101229,파리바게뜨,종로구,숭인동
19991210,2,20121119,빵하우스,종로구,창신동
20111010,2,20171205,몽블랑제왕십리점(Mon Boulanger),성동구,하왕십리동
20111110,2,20150831,독일빵(The german),성동구,용답동
20120906,2,20201228,브레드미,송파구,잠실동
20120913,2,20200804,리즈리본,송파구,가락동
20120920,2,20161006,쿱스토어 잠실점,송파구,잠실동
20010404,2,20071029,(주)파리크라상,종로구,명륜2가
20010404,2,20070402,파리바게뜨명륜점,종로구,명륜2가
20010426,2,20120821,크라운베이커리대학로점,종로구,명륜4가
20010710,2,20060404,뚜레쥬르 숭인점,종로구,숭인동
20080404,2,20201020,뚜레쥬르 신천역점,송파구,잠실동
20080415,2,20110719,빵이가득한집,송파구,석촌동
20080416,2,20131001,가또마들렌,송파구,가락동
20080911,2,20170131,비알코리아(주) 던킨도너츠 명동본점,중구,명동2가
20080911,2,20110610,비알코리아(주) 던킨도너츠 명동3호점,중구,충무로1가
20081218,2,20141216,뚜레쥬르(약수역점),중구,신당동
20090227,2,20130404,검은아저씨가게,중구,충무로1가
20090304,2,20100820,뚜레쥬르제과점,중구,인현동1가
20090330,2,20190823,빵굽는 작은마을,중구,신당동
20090608,2,20110526,크라운베이커리서울중앙시장점,중구,황학동
20090626,2,20150819,해피 바게트,중구,신당동
20090703,2,20101119,브레드토크명동2호점,중구,명동2가
20090724,2,20090916,본화과,중구,소공동
20090803,2,20101208,보네스뻬(신당점),중구,신당동
20000328,2,20071210,크라운베이커리마천점,송파구,마천동
20000414,2,20140110,피카소과자점,송파구,잠실동
20000512,2,20090930,파리바게뜨(방이한양점),송파구,방이동
20000714,2,20080513,델리몽드,송파구,문정동
20000807,2,20120319,뚜레쥬르 가락2동점,송파구,가락동
20000822,2,20101108,안데르센과자점,송파구,석촌동
20131108,2,20201228,신이지앙,송파구,잠실동
20131113,2,20160426,Joli Cake(줄리케익),송파구,오금동
20131122,2,20151118,앤티앤스 키자니아점,송파구,잠실동
20081031,2,20170803,파리크라상 올림픽점(PARIS CROISSANT CAFE),송파구,방이동
20081124,2,20130611,검은아저씨가게,송파구,문정동
20170124,2,20180112,팡쥬르 위례신도시점,송파구,장지동
20170201,2,20180928,(주)더브레드블루,송파구,문정동
20070410,2,20080225,델리앤델리답십리점,성동구,용답동
20170504,2,20180515,버찌와 모모,송파구,송파동
20170511,2,20180328,쁘띠랜,송파구,문정동
20170517,2,20200507,브래드웍스 현대시티몰,송파구,문정동
20000729,2,20061023,고려당벨띠에,서초구,반포동
20000810,2,20070328,던킨도너츠,서초구,방배동
19991231,2,20120418,르프랑과자점,종로구,무악동
20000202,2,20100628,브레드하임,종로구,홍지동
20000331,2,20081014,크라운베이커리동대문점,종로구,창신동
20001129,2,20130430,배스킨라빈스국일관점,종로구,관수동
20001204,2,20091022,로얄몬드,종로구,교남동
20001216,2,20111111,샤베르아이스크림,종로구,관수동
20121115,2,20200420,올어바웃 카스테라,송파구,오금동
20121204,2,20180403,홈플러스베이커리 삼전점,송파구,삼전동
20130212,2,20140619,지니과자점,송파구,거여동
20130226,2,20130910,이승남의 꽃과빵,송파구,잠실동
20130308,2,20160224,고조 베이커리 카페,송파구,오금동
20130313,2,20170302,포숑(롯데잠실점),송파구,잠실동
20130314,2,20160603,Pain de vie(뺑드 뷔),송파구,문정동
20130415,2,20160718,크리스피크림 롯데월드점,송파구,잠실동
20080519,2,20100824,가또마들렌,송파구,장지동
20080527,2,20110421,뺑드마뗑,송파구,가락동
20080818,2,20120517,검은아저씨가게,송파구,잠실동
20080822,2,20120803,(주)롯데브랑제리,송파구,잠실동
20080902,2,20130531,빵굼터,송파구,석촌동
20081015,2,20110210,뚜레쥬르송파방이점,송파구,방이동
20081017,2,20121106,에삐과자점,송파구,방이동
20081020,2,20201207,델리본,송파구,잠실동
20081023,2,20090311,스티키핑거스,송파구,문정동
20081023,2,20100405,스티키핑거스,송파구,잠실동
20091019,2,20111228,본화과,중구,소공동
19810625,2,20060202,독일제과,송파구,마천동
20100420,2,20201228,따삐오,송파구,잠실동
20100429,2,20110725,빚은 가락시장역점,송파구,가락동
20100504,2,20140205,따삐오,송파구,가락동
20100614,2,20131023,빵이가득한집,송파구,풍납동
20100618,2,20171229,몽 블랑제(Mon Boulanger),송파구,풍납동
20100621,2,20130712,(주)오리온마켓오카페브라우니,송파구,방이동
20100625,2,20120626,뚜레쥬르 송파구청점,송파구,방이동
20160120,2,20160525,루토리,송파구,거여동
20160226,2,20180416,던킨도너츠 잠실역,송파구,신천동
20160226,2,20160309,나폴레옹베이커리(주),송파구,신천동
20160317,2,20160328,롯데호텔 팝업스토어,송파구,잠실동
20180611,2,20200811,빚은왕십리점,성동구,도선동
20170210,2,20171030,디저트팩토리 잠실리센츠점,송파구,잠실동
20170327,2,20201228,대만대첩,송파구,신천동
20170412,2,20190207,더바게트,송파구,잠실동
20000403,2,20100909,이딸리앙베이커리,서초구,서초동
20000428,2,20100429,심포니 베이커리,서초구,서초동
20000605,2,20171102,Annie's Cookie(애니스쿠키),서초구,반포동
20000823,2,20190416,샤틀레,서초구,반포동
20000919,2,20070221,파리 바게트,서초구,반포동
20001013,2,20190422,던킨도너츠 고속터미널점,서초구,반포동
20001104,2,20070720,프랑세즈 구떼,서초구,서초동
20001116,2,20110729,딜리댈리 강남점,서초구,서초동
20010111,2,20051206,코스트홀세일궁실점,서초구,양재동
20010116,2,20070328,델리앤델리 고속터미널점,서초구,반포동
20010118,2,20170427,주식회사 마인츠돔,서초구,잠원동
20010131,2,20150112,비알코리아(주) 던킨도너츠 사당행복점,서초구,방배동
20010206,2,20130610,강남신세계 궁실사옹전,서초구,반포동
20110920,2,20130218,Karis Cake(캐리스 케익),서초구,서초동
20151203,2,20200214,코니 베이커리앤카페,성동구,성수동2가
20040326,2,20161017,파리바게뜨,성동구,성수동1가
20040628,2,20060421,청실홍실,성동구,행당동
20040709,2,20070402,팡데이답십리점,성동구,용답동
20040709,2,20070402,팡데이왕십리점,성동구,행당동
20040713,2,20101108,신라명과 행당한신점,성동구,행당동
20111117,2,20141217,브래드팩토리,성동구,금호동2가
20111122,2,20210210,브레댄코 성수점,성동구,성수동2가
20111128,2,20120619,천냥베이커리,성동구,용답동
20160414,2,20190225,CHEZ GEE(쉐지),송파구,삼전동
20160428,2,20160504,라향,송파구,오금동
20160502,2,20201228,Jay's Oven(제이스오븐),송파구,송파동
20070718,2,20180509,뚜레쥬르성수2가점,성동구,성수동2가
20070724,2,20110527,뚜레쥬르 성수쇼핑센터(2),성동구,성수동2가
20070904,2,20100728,신라명과(성수점),성동구,성수동2가
20080318,2,20160822,파리바게트(금호1가점),성동구,금호동1가
20080422,2,20100623,뚜레쥬르,성동구,행당동
20080731,2,20090728,빵마니아베이커리,성동구,홍익동
20051024,2,20070718,겔드베르그,송파구,송파동
20051114,2,20060814,라이스베이커리,송파구,가락동
20051115,2,20170208,복정역제과점,송파구,장지동
20060109,2,20070604,대두강남식품,송파구,잠실동
20060109,2,20060711,토방식품,송파구,잠실동
20060119,2,20100909,가가델리하우스,송파구,잠실동
20060120,2,20180219,보네스뻬,송파구,신천동
20060313,2,20090624,아해랑,송파구,풍납동
20060418,2,20100317,코코델리스,송파구,풍납동
20060418,2,20080722,뚜레쥬르(방이역점),송파구,방이동
20060511,2,20110311,빠나미,송파구,잠실동
20170418,2,20170615,엘리 브래드,송파구,문정동
20000710,2,20091211,으뜸과버금 과자점,서초구,방배동
20160407,2,20190418,쿠키모리,성동구,금호동4가
20160518,2,20170704,브레드 앤 밀,성동구,행당동
20160531,2,20160620,오헨,성동구,금호동3가
20160901,2,20160929,밀본,성동구,성수동2가
20040715,2,20121231,로마제과,성동구,성수동2가
20040730,2,20150824,뚜레쥬르한양대학교점,성동구,행당동
20050127,2,20080304,최상궁떡방,성동구,옥수동
20050331,2,20140521,신라명과 한양여대점,성동구,행당동
20050512,2,20060119,한양호두,성동구,사근동
20050713,2,20081120,베이크앤써브,성동구,성수동2가
20050722,2,20170818,파리바게트 금호점,성동구,금호동3가
20060330,2,20100223,크라운베이커리,성동구,행당동
20060711,2,20090217,크라운베이커리(왕십리점),성동구,하왕십리동
20060911,2,20070731,헬로우피자,성동구,행당동
20061031,2,20070911,(주)델리스,성동구,금호동4가
20070123,2,20170420,코코호도(행당점),성동구,행당동
20100707,2,20110530,웰빙 빵굼터,송파구,방이동
20100719,2,20190626,파리바게뜨잠실현대점,송파구,잠실동
20100719,2,20130716,코코,송파구,장지동
20100728,2,20171208,몽블랑제(Mon Boulanger),송파구,거여동
20100816,2,20110906,슈가마마,송파구,석촌동
20100820,2,20151001,베이커리 하우스,송파구,송파동
20060519,2,20170103,(주)명장홍종흔(올림픽점),송파구,방이동
20090731,2,20091019,빵이가득한집,송파구,잠실동
20090803,2,20111212,아미스레시피,송파구,방이동
20090805,2,20180502,블롱쉬,송파구,풍납동
20090811,2,20120125,이 데이앤데이 가락동점,송파구,가락동
20090811,2,20100331,이 데이앤데이 문정동점,송파구,문정동
20090811,2,20100331,이 데이앤데이 석촌동점,송파구,석촌동
20090813,2,20091110,홈플러스 익스프레스 석촌점,송파구,석촌동
20090904,2,20100723,리치빌커피앤스낵,송파구,잠실동
20060519,2,20060920,마인츠돔과자점,송파구,방이동
20060519,2,20170504,루이벨꾸,송파구,방이동
20090921,2,20181030,유기농김지현베이커리,송파구,석촌동
20090928,2,20110609,그랑프리빵집,송파구,석촌동
20171026,2,20200310,빵사부 식빵공방 위례신도시점,송파구,장지동
20171109,2,20190211,또아식빵,송파구,장지동
20171120,2,20191029,빵드밀 석촌본점,송파구,석촌동
20180102,2,20201207,한나식빵,송파구,잠실동
19890120,2,20080103,파리바게뜨,송파구,잠실동
19890511,2,20060427,곽지원과자공방,송파구,방이동
19890517,2,20080306,베이커로이,송파구,가락동
20180614,2,20190208,더델리,중구,을지로6가
20101117,2,20101231,마이스터,송파구,가락동
19790827,2,20080103,고려당,송파구,신천동
19790919,2,20070820,고려빵집,송파구,마천동
19800122,2,20060131,팡스오페라과자점,송파구,신천동
19801025,2,20060928,혜원과자점,송파구,잠실동
19810202,2,20080103,삐에로과자점,송파구,신천동
20101129,2,20201228,떡담,송파구,잠실동
20060615,2,20131111,미고잠실2점,송파구,잠실동
20060619,2,20120712,아마폴라델리,송파구,잠실동
20151103,2,20201207,파블로코리아,송파구,잠실동
20180118,2,20210302,Anna n Torte(안나 앤 토르테),송파구,방이동
20090428,2,20170407,쥬벨베이커리,송파구,삼전동
20090428,2,20201228,쥬벨베이커리,송파구,신천동
20090514,2,20181214,따삐오롯데송파점,송파구,송파동
20170518,2,20180516,베떼엠,송파구,문정동
20170523,2,20210622,대구근대골목 단팥빵(현대 가든파이브점),송파구,문정동
20170622,2,20200120,avec soin(아벡쑤아),송파구,송파동
20170626,2,20210622,한나식빵(위례점),송파구,장지동
20170627,2,20201228,그래니쿠키앤드케익,송파구,풍납동
20010618,2,20140507,비알코리아(주)던킨도너츠센트럴시티2호점,서초구,반포동
20010625,2,20070612,뚜레쥬르 양재삼호물산점,서초구,양재동
20010912,2,20070102,(주)고려당쌩클루반포점,서초구,반포동
20011016,2,20071105,케잌하우스엔젤,서초구,방배동
20011206,2,20061208,파리바게뜨 방배역점,서초구,방배동
20020416,2,20070802,(주)킴스패스,서초구,반포동
20020423,2,20070319,파리바게트,서초구,잠원동
20020423,2,20100615,에구찌,서초구,반포동
20020424,2,20090929,나무테과자이야기,서초구,반포동
20020501,2,20100913,(주)조선호텔베이커리 원(One) 강남점,서초구,반포동
20020529,2,20060525,베이커스 베이커,서초구,양재동
20020713,2,20150904,뚜레쥬르 강남킴스점,서초구,잠원동
20081126,2,20120302,나무테과자이야기,송파구,문정동
20081202,2,20150804,케익맘마,송파구,송파동
20081205,2,20180604,빚은잠실1호점,송파구,신천동
20081208,2,20121108,찰보리식품(주),송파구,문정동
20081216,2,20090403,스칼렛쿠키,송파구,잠실동
20090102,2,20110325,뚜레쥬르 잠실파크리오점,송파구,잠실동
20090119,2,20201228,코코호도 개롱점,송파구,가락동
20090206,2,20101220,파리바게뜨 송파행복,송파구,석촌동
20130930,2,20191007,파파스오븐(papa's oven),송파구,송파동
20131025,2,20150304,도너타임(송파점),송파구,송파동
20131025,2,20151113,케익이야기,송파구,문정동
20010625,2,20190422,뚜레주르 문정푸르지오,송파구,문정동
20010821,2,20120201,샤또마고,송파구,오금동
20010908,2,20080103,에스라인제과점,송파구,방이동
20010919,2,20091029,빵뜨락과자점,송파구,마천동
20011024,2,20080103,패밀리베이커리,송파구,문정동
20011029,2,20070322,리미쿠키,송파구,송파동
20011220,2,20071227,샌드하우스,송파구,잠실동
20011226,2,20120907,케잌하우스프리,송파구,가락동
20020119,2,20051011,케익나라,송파구,석촌동
20020205,2,20080103,(주)본스컴패니뉴욕,송파구,오금동
20020312,2,20150625,빵굼터 착한빵집,송파구,거여동
20020729,2,20060102,로데르과자점,서초구,서초동
20020813,2,20190426,빠스,서초구,반포동
20120914,2,20151221,SweetArt(스위트아트),서초구,서초동
20170804,2,20180907,달인의 꿈,송파구,송파동
20170905,2,20170912,매그놀리아코리아 가든파이브점,송파구,문정동
20171026,2,20180723,마사스오븐,성동구,옥수동
20171031,2,20190418,쿠키모리,성동구,옥수동
20171102,2,20200427,쿠키모리,성동구,옥수동
20171107,2,20200821,빵의 마을,성동구,용답동
20110923,2,20210616,뚜레쥬르(TOUS les JOURS),서초구,서초동
20110928,2,20140603,이지바이,서초구,잠원동
20111014,2,20181231,브레드박스,서초구,서초동
19921006,2,20080722,종로복떡방세검정점,종로구,부암동
19921210,2,20120402,뚜레쥬르,종로구,체부동
19930728,2,20080402,미니스톱독립문점,종로구,교북동
19930916,2,20111020,삼대남문떡집,종로구,낙원동
19930922,2,20150330,때때로비,종로구,재동
20020529,2,20070409,크라운베이커리,송파구,풍납동
20020617,2,20160711,빵굼터,송파구,마천동
20020903,2,20090814,쁘띠랑제,송파구,마천동
20021001,2,20080502,겔러리아,송파구,삼전동
20140624,2,20150617,크리스피크림 롯데백 잠실광장점,송파구,잠실동
20140901,2,20201105,강남 고로케 잠실직영,송파구,잠실동
20040807,2,20080613,스위트밀롯데잠실점,송파구,잠실동
20040816,2,20090224,파리바게뜨(아시아선수촌점),송파구,잠실동
20040916,2,20181101,던킨도너츠 석촌역점,송파구,송파동
20041223,2,20080526,던킨도너츠,송파구,방이동
20100312,2,20121017,이낙근찹쌀떡베이커리리,송파구,삼전동
20100315,2,20170417,앤티앤스,송파구,잠실동
20100323,2,20100614,슈톨렌케익하우스,송파구,풍납동
20180502,2,20210630,베이크 배러(bake batter),송파구,석촌동
20180511,2,20190429,오븐 인 코티지,송파구,가락동
20180718,2,20190610,도레도레 롯데월드 어드벤처점,송파구,잠실동
20180719,2,20210420,MACARON LEI (마카롱레이),송파구,송파동
20030308,2,20130411,뚜레쥬르석촌역점,송파구,송파동
20030425,2,20090309,피자크라상,송파구,잠실동
20030610,2,20070710,소년소녀가장돕기델리점,송파구,문정동
20030625,2,20060508,아가페과자점,송파구,잠실동
20030829,2,20071009,제나주비과자점,송파구,오금동
20031111,2,20061129,라이스죤(RICE-ZONE)송파점,송파구,송파동
20031111,2,20070307,윈첼도너츠가락점,송파구,가락동
19890519,2,20071220,베이크하우스,송파구,가락동
19890627,2,20081031,(주)파리크라상,송파구,방이동
19891204,2,20071228,르몽드바게뜨,송파구,거여동
19900303,2,20111101,원 베이커리,송파구,마천동
19900317,2,20080326,크라운베이커리,송파구,신천동
19900328,2,20080103,신라당,송파구,잠실동
19900613,2,20060328,가나베이커리,송파구,문정동
19900711,2,20120201,안데르센과자점,송파구,송파동
19970526,2,20150717,케익하우스엠마,송파구,잠실동
19970702,2,20090525,빵굽는마을,송파구,마천동
19971101,2,20080422,빵굼터,송파구,가락동
19971112,2,20120228,뚜레쥬르송파한양점,송파구,송파동
19971224,2,20090904,트레비,송파구,잠실동
19980120,2,20061013,롯데델리,송파구,신천동
19980210,2,20080103,심경섭과자점,송파구,방이동
19980306,2,20071228,따삐오베이커리강동점,송파구,마천동
19980502,2,20061010,빵아저씨쿠키아줌마,송파구,마천동
19980511,2,20180921,파리바게뜨(문정역점),송파구,문정동
19980513,2,20071228,부산베이커리,송파구,마천동
19980611,2,20071227,트윈스델리,송파구,석촌동
19980825,2,20201111,보네스뻬,송파구,잠실동
19990109,2,20080818,빵굽는마을,송파구,석촌동
19990312,2,20111006,신라명과,송파구,오금동
19990409,2,20070402,금비베이커리,송파구,문정동
20040128,2,20080903,파리바게뜨풍납토성점,송파구,풍납동
20040209,2,20091130,(주)수라당,송파구,잠실동
20040408,2,20070628,라이스존,송파구,가락동
20040409,2,20080103,크라운베이커리,송파구,풍납동
20040412,2,20191223,케익하우스 빈,송파구,방이동
20040515,2,20060210,크라운베이커리,송파구,가락동
20040712,2,20140120,던킨도너츠풍납점,송파구,풍납동
20141008,2,20161118,(주) 브레드가든,송파구,신천동
20141010,2,20141106,롯데호텔 팝업스토어,송파구,신천동
19900713,2,20071204,뉴월드제과점,송파구,가락동
19900716,2,20151012,마 Bread,송파구,마천동
19901026,2,20120501,빵굽는마을,송파구,오금동
19901231,2,20090825,이성철베이커리,송파구,오금동
19910213,2,20080717,바게뜨베이커리,송파구,오금동
19910515,2,20140925,주재근베이커리,송파구,문정동
19910527,2,20080103,영베이커리,송파구,방이동
19910827,2,20061221,바게트베이커리,송파구,삼전동
19920413,2,20071228,빵나라케잌나,송파구,가락동
19920424,2,20080923,노성회과자점,송파구,문정동
19940721,2,20140206,이루명차,종로구,와룡동
19940804,2,20210122,베스킨라빈스,종로구,혜화동
19951005,2,20141121,비알코리아(주) 던킨도너츠 종로3가점,종로구,종로3가
19951030,2,20120404,크라운베이커리,종로구,창신동
19951129,2,20110114,제일제당뚜레쥬르평창점,종로구,평창동
19961004,2,20150615,베스킨라빈스,종로구,평창동
19970113,2,20170324,진로베스토아종로점,종로구,관철동
19971011,2,20060518,라미르뺑과자점,종로구,명륜4가
19971023,2,20090414,신라명과,종로구,필운동
20180706,2,20190802,에꼴드크루아상,성동구,성수동2가
19990414,2,20100705,뚜레쥬르송파장미점,송파구,신천동
19990429,2,20080103,생크림케익타운,송파구,오금동
20160527,2,20171011,빵 좋아하세요,송파구,거여동
20130617,2,20160307,팡상스 즉석빵,송파구,삼전동
20130627,2,20201228,쁘띠 르뽀미에 롯데신천점,송파구,잠실동
20130724,2,20200717,베베,송파구,잠실동
20130826,2,20170904,와플대학,송파구,송파동
20130829,2,20131227,엔젤라투라레,송파구,마천동
20130902,2,20201228,강남고로케 가락점,송파구,가락동
20130909,2,20150629,브레드미 올림픽공원점,송파구,신천동
20130910,2,20131111,작은평화,송파구,잠실동
20120307,2,20140423,빵사랑베이커리,송파구,풍납동
20120314,2,20131216,에센브르 신천점,송파구,잠실동
20120402,2,20130614,이데이앤데이 올림픽점,송파구,방이동
20120427,2,20170202,"치짜이시앙팡,초코링",송파구,잠실동
20120430,2,20170522,허니비 대왕카스테라 송파본점,송파구,송파동
19831006,2,20071224,프랑스과자점 쉐프,송파구,송파동
19831214,2,20120201,프로방스제과,송파구,잠실동
19840628,2,20150216,뚜레쥬르,송파구,잠실동
20150702,2,20160504,반월당 고로케,송파구,잠실동
20161019,2,20170619,팡베이커리,성동구,행당동
20150716,2,20191107,가렛팝콘,송파구,신천동
20150804,2,20170718,본 아베띠,송파구,거여동
20150806,2,20160726,브레드미(잠실레이크점),송파구,잠실동
20180404,2,20190311,브린(Breen),송파구,문정동
20180405,2,20201029,(주)더브레드블루,송파구,신천동
19850801,2,20071224,마이스터과자점,송파구,송파동
19850926,2,20071228,한라제과,송파구,가락동
19860416,2,20091102,그랑메과자점,송파구,오금동
19860915,2,20071227,크라운베이커리,송파구,석촌동
19861011,2,20070802,뉴욕베이커리,송파구,풍납동
19861124,2,20080103,파리베이커리,송파구,오금동
19870615,2,20071227,모짜르트,송파구,잠실동
19870701,2,20110120,리치웰과자점,송파구,방이동
19990701,2,20180412,(주)파리크라상 대학로점,종로구,동숭동
19990723,2,20100818,뉴바게트프라자,종로구,종로5가
19990826,2,20121002,던킨도너츠삼일로점,종로구,관철동
19990827,2,20100908,아드레뜨과자점,종로구,명륜3가
20010910,2,20090105,요겐후르츠,종로구,명륜2가
20010921,2,20110914,비알코리아(주) 던칸도너츠 대학로점,종로구,명륜4가
20161227,2,20170623,고로케쿡(성수점),성동구,성수동2가
20170105,2,20190117,뚜레쥬르 왕십리센트라스점,성동구,하왕십리동
20170111,2,20171012,대만빵집 뚝섬점,성동구,성수동1가
20170206,2,20180202,빵선생 상왕십리점,성동구,하왕십리동
20170302,2,20190220,카밀레 빵집,성동구,행당동
20151203,2,20200214,코니 베이커리,성동구,성수동2가
20081205,2,20151229,(주)신라명과,성동구,행당동
20150611,2,20180814,테이스팅브레드,성동구,옥수동
20150612,2,20200625,핫브레드 답십리역점,성동구,용답동
20150709,2,20180430,바이첸제과점,성동구,금호동2가
20150827,2,20210426,빠삐용베이커리(PAPILLON BAKERY),성동구,마장동
20180118,2,20190903,홍두당 꽈배기,송파구,문정동
20150831,2,20201129,마고,송파구,잠실동
20150930,2,20201228,쁘띠 르뽀미에 롯데잠실3동점,송파구,잠실동
19871218,2,20120220,모짜르트,송파구,석촌동
19880726,2,20141020,케익하우스풍차,송파구,오금동
19881112,2,20180112,보네스뻬,송파구,잠실동
19881112,2,20071227,티씨비와이,송파구,잠실동
19881112,2,20110909,미고잠실점,송파구,잠실동
19881122,2,20070418,윈첼도너츠,송파구,잠실동
19920630,2,20110616,라끄베이커리,송파구,송파동
20120127,2,20140610,홈플러스 익스프레스 성수점,성동구,성수동1가
20120210,2,20171204,몽블랑제(Mon Boulanger),성동구,옥수동
20120717,2,20180426,뚜레쥬르 응봉현대점,성동구,응봉동
20121005,2,20140429,브레드칸,성동구,용답동
20121009,2,20201027,와리베이커리,성동구,옥수동
20140911,2,20190510,구스토 방이동점,송파구,방이동
19971104,2,20100422,파리바게트,종로구,창신동
19971124,2,20080707,크라운베이커리,종로구,숭인동
19971201,2,20100510,넛츠덕스 종로5가역점,종로구,종로5가
19990114,2,20130311,SUBWAY 종로점,종로구,종로2가
20140729,2,20180307,디저트랩(DESSERT LAB.),성동구,금호동4가
20140826,2,20160905,르봉팡(LE BON PAIIN),성동구,상왕십리동
20140905,2,20160421,슈가벨라,성동구,행당동
20141120,2,20180913,스윗 앤 브레드,성동구,옥수동
20091029,2,20141001,브레댄코훼미리직영점,송파구,문정동
20091106,2,20120614,브레댄코,송파구,석촌동
20091111,2,20181206,따삐오베이커리,송파구,신천동
20091118,2,20190709,따삐오베이커리,송파구,가락동
20091201,2,20101220,행운식품 롯데마트월드점,송파구,잠실동
20100104,2,20160504,케이크에 퐁당,송파구,방이동
20100105,2,20171229,몽 블랑제(Mon Boulanger),송파구,가락동
20100113,2,20171207,몽 블랑제(Mon Boulanger) 잠실점,송파구,잠실동
20100127,2,20131121,파리바게뜨키자니아점,송파구,잠실동
20100222,2,20170718,파리바게뜨가락대림점,송파구,가락동
20100225,2,20120511,이 데이앤데이 가락동점2,송파구,가락동
20010220,2,20060922,아루신세계강남점,서초구,반포동
20010222,2,20090929,(주)한국전통문화사업단 본화과,서초구,반포동
20010321,2,20060616,샹피니제과점,서초구,방배동
20100604,2,20170906,에센브르,성동구,하왕십리동
20101025,2,20171204,몽블랑제(Mon Boulanger),성동구,금호동3가
20110408,2,20120430,(주)조선호텔베이커리,성동구,행당동
20110412,2,20151112,브레드앤페스츄리(bread＆pastry),성동구,용답동
20110414,2,20140930,뽀루뚜아,성동구,마장동
20110525,2,20161130,에센브르제과점,성동구,행당동
20110614,2,20110701,파리바게뜨,성동구,행당동
20110620,2,20120726,빵가마,성동구,행당동
19920627,2,20120201,빵굽는사랑방,송파구,거여동
20110915,2,20120109,빵굽는동네,송파구,가락동
20010410,2,20120501,파리바게트 양재2호,서초구,양재동
20010514,2,20190416,뚜레쥬르잠원점,서초구,잠원동
20010608,2,20141202,엘빠소,서초구,양재동
20170407,2,20210330,아꼬떼뒤 파크,성동구,성수동1가
20170620,2,20181015,팡 베이커리,성동구,행당동
19931125,2,20120621,신당뉴욕베이커리,중구,신당동
19941126,2,20120416,파리바게트,중구,태평로1가
19951129,2,20110527,고려당판매(주)포숑,중구,소공동
20040225,2,20210107,비알코리아(주)던킨도너츠 서울역1호점,중구,봉래동2가
20040318,2,20111130,파리바게뜨 명동중앙점,중구,저동1가
20040525,2,20100802,지화자,중구,소공동
20040531,2,20190115,보네스뻬 서울역점,중구,봉래동2가
20040602,2,20150330,빵고을과자점,중구,신당동
20040902,2,20070913,레오니다스,중구,명동2가
20041208,2,20080924,아마폴라델리(주),중구,소공동
20170106,2,20200203,또아식빵,중구,소공동
19991006,2,20200323,퐁네프,중구,남산동1가
20000316,2,20161017,파리바게트삼성화재,중구,을지로1가
20000407,2,20061011,닛시베이커리,중구,중림동
20140611,2,20150518,움트,서초구,반포동
20140623,2,20140915,프랑세즈 베이커리카페,서초구,서초동
20140808,2,20141218,경성고로케,서초구,반포동
20160419,2,20191022,김용현 베이커리,종로구,효자동
20160420,2,20171127,빵빵한 연구소,종로구,통인동
20171023,2,20180903,방배빵빼,서초구,방배동
20171101,2,20171110,기야마,서초구,반포동
20171101,2,20191101,샘아저씨 마늘빵,서초구,양재동
20080104,2,20200406,브레댄코,종로구,종로3가
20080116,2,20081128,서서울농협 하나로마트 사직점,종로구,사직동
20080117,2,20100804,빵하우스,종로구,창신동
20080303,2,20171103,사랑의빵집,종로구,창신동
20081128,2,20150504,필리,종로구,신영동
20061031,2,20130611,검은아저씨가게,서초구,잠원동
20061031,2,20080109,윈첼반포,서초구,잠원동
19971007,2,20060921,아루,중구,충무로1가
19971203,2,20090916,타워베이커리,중구,회현동1가
19980316,2,20110121,이탈리앙베이커리,중구,신당동
19980912,2,20080822,주재근베이커리,중구,신당동
19990213,2,20101104,케익하우스델리,중구,신당동
19990325,2,20070419,파리바게뜨 명동점,중구,명동2가
20160303,2,20160816,(주)현대그린푸드 베이커리 C.K,중구,을지로6가
19800724,2,20110427,파리바게트,성동구,홍익동
19801114,2,20100203,파티오,성동구,성수동2가
19830310,2,20111206,시모네빵집,성동구,송정동
19840618,2,20060821,로망스베이커리,성동구,도선동
19850926,2,20121231,독일제과,성동구,성수동2가
19870210,2,20100311,에센브르과자점,성동구,마장동
19871014,2,20181012,파리바게뜨 성수동1가점,성동구,성수동1가
19880425,2,20090626,뉴욕빵제과,성동구,금호동4가
19880603,2,20100520,에센브르,성동구,하왕십리동
19910408,2,20120716,뚜레쥬르(응봉점),성동구,응봉동
19911112,2,20080304,마운틴하우스,성동구,마장동
20000628,2,20210407,더 메나쥬리 본점,중구,충무로1가
20000918,2,20110609,크라운베이커리,중구,태평로1가
20000929,2,20060112,파리바게뜨,중구,신당동
20010430,2,20060102,빠리바겟트,중구,남대문로5가
20010612,2,20130610,신세계본점 사옹전,중구,충무로1가
20010626,2,20180702,프랑가스트,중구,소공동
20010922,2,20171228,파리바게트약수역점,중구,신당동
20011016,2,20170420,카페마더,중구,남대문로3가
20140819,2,20181231,팽드스토리,서초구,우면동
20140822,2,20160315,서울연인단팥빵,서초구,반포동
20140903,2,20150916,경성고로케(신반포점),서초구,반포동
20130226,2,20171231,어묵생각,서초구,서초동
20130228,2,20130307,밀갸또,서초구,반포동
20140917,2,20141215,줄리에뜨,서초구,반포동
20141010,2,20160513,도코팡야 반포점,서초구,반포동
